Unnamed: 0,val_loss,val_mode_loss,val_purpose_loss,val_mode_crossentropy,val_mode_accuracy,val_purpose_crossentropy,val_purpose_accuracy,loss,mode_loss,purpose_loss,mode_crossentropy,mode_accuracy,purpose_crossentropy,purpose_accuracy,epoch,iteration
0,0.981807035129761,1.027559518814087,0.7978261113166809,1.027860164642334,0.5964486002922058,0.7975940108299255,0.7565420269966125,1.3074097775476594,1.3260815,1.222765,1.3275566,0.5196171,1.226823,0.646352,0,0
1,0.8822773035664425,0.916342794895172,0.7459578514099121,0.9164361953735352,0.6564018726348877,0.7456410527229309,0.7792523503303528,0.9674713897909446,1.0072333,0.8122497,1.0061707,0.6094811,0.8126727,0.7582664,1,0
2,0.8312083904988298,0.8575299382209778,0.7257567644119263,0.8576395511627197,0.6832243204116821,0.7254838943481445,0.7797196507453918,0.879435912518634,0.90438515,0.7738103,0.906038,0.6636358,0.77302676,0.76779956,2,0
3,0.8326807396434178,0.859198272228241,0.725111722946167,0.859620988368988,0.6843457818031311,0.7249196171760559,0.7823832035064697,0.7951427217750422,0.8074329,0.75152236,0.80594176,0.7073161,0.75194615,0.7718051,3,0
4,0.6855752464098351,0.6808255314826965,0.7046922445297241,0.6808648705482483,0.7553738355636597,0.7044160962104797,0.7851402163505554,0.7527544054754225,0.75828505,0.7334065,0.7575467,0.72764415,0.7335842,0.776792,4,0
5,0.6936919098034083,0.6940277814865112,0.6932295560836792,0.6938354969024658,0.7526635527610779,0.6931177973747253,0.7892523407936096,0.7072642596572413,0.7038971,0.7250765,0.7027383,0.75125676,0.7253693,0.7795758,5,0
6,0.702254387129133,0.7015312910079956,0.7051907181739807,0.7015663981437683,0.7514485716819763,0.7050063014030457,0.7870093584060669,0.6882219523921425,0.68079376,0.7187479,0.6813826,0.75822634,0.715579,0.78197914,6,0
7,0.6421053240900841,0.6281628608703613,0.6979638338088989,0.6281974911689758,0.7785046696662903,0.6977365016937256,0.783831775188446,0.6698082015555487,0.65921044,0.7119125,0.65982807,0.7672588,0.7097289,0.7817989,7,0
8,0.6460576841318719,0.6391918659210205,0.6734788417816162,0.6392678618431091,0.7702803611755371,0.6732169985771179,0.7914018630981445,0.6551561811742848,0.6449222,0.69783986,0.6446353,0.7726863,0.6972402,0.78592455,8,0
9,0.6759295366857654,0.6749135851860046,0.6801089644432068,0.6749188303947449,0.7577102780342102,0.6799718737602234,0.7917757034301758,0.647539108876427,0.6365549,0.6913935,0.63685775,0.7762713,0.69026506,0.7871062,9,0
10,0.7002656173706054,0.7086296677589417,0.6689509749412537,0.708152174949646,0.752616822719574,0.6687192320823669,0.7920560836791992,0.6346095159229951,0.6217728,0.6826477,0.6222668,0.7805171,0.68398046,0.787667,10,0
11,0.6779821416373565,0.6803296804428101,0.66856449842453,0.6804274320602417,0.7563551664352417,0.6682007908821106,0.7907476425170898,0.6307457484576033,0.6178438,0.6773,0.6188711,0.7815586,0.67824394,0.78900886,11,0
12,0.6339731315363233,0.6260155439376831,0.6660263538360596,0.626008152961731,0.7783644795417786,0.6658331155776978,0.7927103042602539,0.6225125319833918,0.6089312,0.676439,0.6084524,0.78614485,0.67875296,0.7894895,12,0
