,val_loss,val_crossentropy,val_accuracy,loss,crossentropy,accuracy,epoch,iteration
59,0.6046038257741483,0.60460364818573,0.7990186810493469,0.5039302663875107,0.5039301,0.8155054,59,0
60,0.5853330115737202,0.5853327512741089,0.796401858329773,0.4965315344231894,0.4965314,0.81772846,60,0
61,0.5735053713745046,0.5735052824020386,0.803691565990448,0.4901569299602042,0.49015668,0.82033205,61,0
62,0.6026481603239184,0.6026479601860046,0.7938317656517029,0.4918171823119055,0.4918169,0.82055235,62,0
63,0.5968456730218691,0.5968453288078308,0.7951869368553162,0.4871336281549083,0.48713344,0.8208728,63,0
64,0.5848161567037351,0.584816038608551,0.7996729016304016,0.4814166200409039,0.48141637,0.82307583,64,0
65,0.5797352427411302,0.5797349810600281,0.8031775951385498,0.4785627090959111,0.47856247,0.8245579,65,0
66,0.5809220537961086,0.5809218287467957,0.8025233745574951,0.4791181938499388,0.47911793,0.8234764,66,0
67,0.5841833486512442,0.5841829776763916,0.8019626140594482,0.4740826177932725,0.4740823,0.8247782,67,0
68,0.5805845748152688,0.5805844068527222,0.7998598217964172,0.4738876861236318,0.47388747,0.8255192,68,0
69,0.6044440331191661,0.6044436097145081,0.7951869368553162,0.4676780628480214,0.4676777,0.8286435,69,0
70,0.5823690235280545,0.5823689103126526,0.8007009625434875,0.4737381824089847,0.4737379,0.8241774,70,0
71,1.0826351420678826,1.0826349258422852,0.6469159126281738,0.4633868265303821,0.46338654,0.8291242,71,0
72,0.5826672847471505,0.58266681432724,0.8031308650970459,0.4984041935222053,0.49840406,0.8184294,72,0
73,0.5834984910153898,0.5834982991218567,0.8008878231048584,0.4606391491553032,0.46063873,0.82908416,73,0
74,0.5801591743264243,0.5801587700843811,0.8013551235198975,0.4489277126955632,0.44892746,0.8329895,74,0
75,0.590314583711535,0.5903140306472778,0.8026635646820068,0.4465787080732558,0.44657847,0.83300954,75,0
76,0.5868192482663093,0.5868188738822937,0.797897219657898,0.4469083434544961,0.44690803,0.83401096,76,0
77,0.5826465069244955,0.5826461911201477,0.7995327115058899,0.4559312045701918,0.45593086,0.8315876,77,0
78,0.6070470225699595,0.6070466041564941,0.7976635694503784,0.4542442859657604,0.45424396,0.8313673,78,0
79,0.5903834402226956,0.5903829336166382,0.8018691539764404,0.4438611992123259,0.4438609,0.8348321,79,0
80,0.5942426678844701,0.5942422747612,0.8007943630218506,0.4289088309138272,0.4289085,0.8409605,80,0
81,0.5970011136910626,0.5970008373260498,0.7996261715888977,0.4354356168919916,0.4354352,0.8382768,81,0
82,0.5995840635923582,0.599583625793457,0.8050467371940613,0.438194918715711,0.43819463,0.8368949,82,0
83,0.589245478483004,0.5892452001571655,0.8052803874015808,0.4340440872609371,0.4340438,0.8364343,83,0
84,0.576682283588659,0.5766818523406982,0.8073364496231079,0.4295083513802992,0.42950803,0.83907795,84,0
85,0.5975254158216102,0.5975251197814941,0.8043925166130066,0.4259577339676207,0.42595738,0.8417216,85,0
86,0.6029331925427802,0.6029326319694519,0.7980841398239136,0.4224898617537298,0.42248955,0.83995914,86,0
87,0.5945775811694493,0.5945771932601929,0.8069158792495728,0.4194122507825915,0.41941193,0.84184176,87,0
88,0.5976448562880543,0.5976444482803345,0.8050467371940613,0.4161890279813168,0.4161886,0.84386456,88,0
89,0.6009274324969711,0.6009272336959839,0.8040654063224792,0.4182856668225014,0.41828516,0.8431435,89,0
90,0.5726093531323371,0.5726088285446167,0.8126168251037598,0.4186308937237275,0.41863063,0.8435641,90,0
91,0.5808987144220655,0.5808982253074646,0.8117756843566895,0.4119750056628058,0.4119748,0.8462478,91,0
92,0.5824946479262593,0.5824941992759705,0.8115887641906738,0.4042624161063709,0.40426213,0.8489115,92,0
93,0.6138498242101936,0.6138492226600647,0.8008410930633545,0.4006446096458593,0.40064442,0.84981275,93,0
94,0.5944680853424785,0.5944676995277405,0.8111215233802795,0.4154828856445032,0.41548243,0.8443452,94,0
95,0.5847596048863135,0.5847592353820801,0.8095327019691467,0.4045253254074649,0.40452492,0.8483307,95,0
96,0.5833498672235792,0.5833494067192078,0.8123364448547363,0.4065301773997259,0.4065298,0.84748954,96,0
97,0.5922656346481537,0.5922651886940002,0.805700957775116,0.4000127558727911,0.4000124,0.85077405,97,0
98,0.5765533100555991,0.5765528082847595,0.8146728873252869,0.3966909322004067,0.39669043,0.85155517,98,0
99,0.5989243036787086,0.5989239811897278,0.8068224191665649,0.3939651811897154,0.3939648,0.85205585,99,0
100,0.6135889940172712,0.6135886311531067,0.8070560693740845,0.3960810495560905,0.3960806,0.85055375,100,0
101,0.6557562531043436,0.6557557582855225,0.798504650592804,0.3874808030341347,0.38748032,0.8539785,101,0
102,0.6085241745565539,0.6085237264633179,0.8098598122596741,0.3878070586699062,0.38780662,0.855801,102,0
103,0.6086184607933615,0.6086181402206421,0.8081308603286743,0.3883661739666205,0.38836563,0.8528369,103,0
104,0.585973340573712,0.5859728455543518,0.8170560598373413,0.3849463863872598,0.38494596,0.85570085,104,0
105,0.6129867122552105,0.6129863858222961,0.8090186715126038,0.3840785153934316,0.38407815,0.8550199,105,0
106,0.6401925283726131,0.6401920318603516,0.8021962642669678,0.3830615132017503,0.3830611,0.85614145,106,0
107,0.5992585960949692,0.5992580652236938,0.8102336525917053,0.3872047427526374,0.38720426,0.85399854,107,0
108,0.5997277708142718,0.5997271537780762,0.8125700950622559,0.3771467353419027,0.37714615,0.85714287,108,0
109,0.6046647342566018,0.6046644449234009,0.8130841255187988,0.3714548336129976,0.37145433,0.8606477,109,0
110,0.6023142770294831,0.602313756942749,0.8121962547302246,0.3845712650149558,0.38457075,0.8559612,110,0
111,0.6089794699276719,0.6089789867401123,0.8128504753112793,0.3733873529228498,0.37338692,0.8589654,111,0
112,0.6378650876071965,0.6378644108772278,0.80467289686203,0.3676397118285671,0.36763924,0.8621097,112,0
113,0.6140477903535433,0.6140472292900085,0.8071495294570923,0.371667437670058,0.37166688,0.86122847,113,0
114,0.6051420764388326,0.6051415205001831,0.8152336478233337,0.3759131525697056,0.37591282,0.85794395,114,0
115,0.6268323232971619,0.6268319487571716,0.8117756843566895,0.362138949050362,0.3621385,0.86429274,115,0
116,0.6041222788017487,0.6041218638420105,0.8134112358093262,0.3709030125642085,0.37090248,0.8611684,116,0
117,0.6082912854167902,0.6082907915115356,0.814626157283783,0.367453897567102,0.36745337,0.86152893,117,0
118,0.6135062828910685,0.6135057806968689,0.8122897148132324,0.3769293870715041,0.37692884,0.8584246,118,0
119,0.6199350896505552,0.6199346780776978,0.8120560646057129,0.3590567349660585,0.3590561,0.8657547,119,0
120,0.6084856896311324,0.6084851622581482,0.8149065375328064,0.3544491439611892,0.35444856,0.86669606,120,0
121,0.6258303264591182,0.6258297562599182,0.809392511844635,0.3578343856022165,0.3578339,0.8646532,121,0
122,0.6236087582044513,0.6236082911491394,0.8142055869102478,0.3735207437254899,0.3735203,0.85958624,122,0
123,0.6145880837975262,0.6145875453948975,0.8144859671592712,0.3485266797068322,0.34852633,0.86913943,123,0
124,0.6194073885400718,0.6194068789482117,0.8107476830482483,0.3512198787320372,0.35121945,0.8658148,124,0
125,0.6269181865843657,0.6269177794456482,0.8117289543151855,0.3561715314452784,0.356171,0.8665759,125,0
126,0.6237049155814626,0.6237044930458069,0.8079906702041626,0.3505322556321285,0.3505317,0.8682582,126,0
127,0.6391376564881512,0.6391372680664062,0.8114485740661621,0.3472653377342858,0.34726477,0.8683383,127,0
128,0.6225708131478211,0.6225703954696655,0.8162149786949158,0.3546076254632562,0.35460714,0.8664357,128,0
129,0.6345735376126298,0.6345729231834412,0.8098598122596741,0.3431522491233414,0.3431516,0.86893916,129,0
130,0.64168762521209,0.6416872143745422,0.8166354894638062,0.3438050897597589,0.34380466,0.8687589,130,0
131,0.6508729676888367,0.6508724093437195,0.813504695892334,0.3376189658293291,0.3376185,0.8727444,131,0
132,0.6579403909790181,0.6579399108886719,0.8026168346405029,0.3448691920422769,0.3448687,0.8727644,132,0
133,0.6433578900533302,0.6433573365211487,0.812476634979248,0.3469716484957284,0.34697115,0.8698404,133,0
134,0.6313198088485504,0.6313193440437317,0.8144392371177673,0.3417769992856007,0.34177652,0.87106204,134,0
135,0.6311421028698716,0.6311416029930115,0.8147663474082947,0.3373117610149363,0.33731115,0.8730448,135,0
136,0.6224589447663209,0.6224583983421326,0.8198598027229309,0.3490295916073816,0.34902912,0.86853856,136,0
137,0.6307132270625818,0.6307128071784973,0.8136448860168457,0.3259722603112056,0.32597175,0.8765096,137,0
138,0.629134095851506,0.6291335821151733,0.8160280585289001,0.3365698558005332,0.3365692,0.8729046,138,0
139,0.6205825539170025,0.6205819845199585,0.8163084387779236,0.3332806467718676,0.33328006,0.87452686,139,0
140,0.6449479565442165,0.644947350025177,0.809392511844635,0.3372108734991488,0.33721024,0.87352544,140,0
141,0.6551222279361475,0.6551218032836914,0.8073364496231079,0.3288067491010223,0.32880616,0.8762893,141,0
142,0.6473351810802923,0.647334635257721,0.8169625997543335,0.3283983309995736,0.3283977,0.8770103,142,0
143,0.6229237396694789,0.6229230165481567,0.8199065327644348,0.3301519450947064,0.33015132,0.8751277,143,0
144,0.6314405668116061,0.6314399838447571,0.816121518611908,0.3272188763360227,0.3272183,0.87735075,144,0
145,0.6560476714205519,0.6560471653938293,0.8122429847717285,0.3235700459397774,0.32356936,0.87765115,145,0
146,0.6572266305495645,0.657226026058197,0.8135514259338379,0.3282980785376367,0.32829735,0.87436664,146,0
147,0.6481238405281138,0.6481232047080994,0.8142523169517517,0.3298102849413446,0.32980976,0.87548816,147,0
148,0.6283006992295523,0.628300130367279,0.8208411335945129,0.3265189613083549,0.32651833,0.87839216,148,0
149,0.6582686892625328,0.6582680344581604,0.8148130774497986,0.3217317819707548,0.3217311,0.8774709,149,0
150,0.6487139998195327,0.6487134695053101,0.8120560646057129,0.3246948569437066,0.32469425,0.87632936,150,0
151,0.6387752103805542,0.638774573802948,0.8174299001693726,0.3379836252423234,0.33798307,0.8745669,151,0
152,0.6454677311505113,0.645467221736908,0.8139252066612244,0.32037940829057,0.3203788,0.878953,152,0
153,0.6671268480291991,0.6671263575553894,0.814626157283783,0.3231486389913541,0.323148,0.8774108,153,0
154,0.6520464162737409,0.6520458459854126,0.8138784766197205,0.3168915274014008,0.31689095,0.8803549,154,0
155,0.6889992692314576,0.6889986395835876,0.8052336573600769,0.3065225904030883,0.30652204,0.8827582,155,0
156,0.6789928712577463,0.6789923310279846,0.8173831701278687,0.3235503770104372,0.3235498,0.87779135,156,0
157,0.662965379474319,0.6629648804664612,0.8158411383628845,0.312689356701495,0.31268883,0.88183695,157,0
158,0.6555596900209089,0.6555591225624084,0.8128504753112793,0.3118404792145914,0.3118398,0.882598,158,0
159,0.6493930824003487,0.6493925452232361,0.8217756748199463,0.311453362211753,0.31145275,0.88199717,159,0
160,0.6627111597818749,0.6627105474472046,0.8159813284873962,0.3142500343631049,0.31424934,0.8822575,160,0
161,0.6497329516945598,0.6497322916984558,0.8138317465782166,0.3178727648656429,0.31787217,0.8825179,161,0
162,0.6532614873725677,0.6532608866691589,0.8175233602523804,0.3060888753106159,0.30608818,0.8848411,162,0
163,0.6700216781090353,0.6700210571289062,0.8161682486534119,0.3112683557629745,0.31126767,0.8823176,163,0
164,0.6707382830281124,0.6707375645637512,0.8169158697128296,0.3086072393574197,0.30860654,0.8853017,164,0
165,0.6513912128288055,0.6513906121253967,0.8180841207504272,0.3108589175364643,0.31085825,0.88337904,165,0
166,0.6865290893572513,0.6865284442901611,0.8153271079063416,0.2972412908546797,0.29724056,0.8878853,166,0
167,0.6641698011950912,0.6641690731048584,0.8159813284873962,0.2996065627530389,0.2996059,0.8852016,167,0
168,0.6796582909387963,0.6796576976776123,0.8120560646057129,0.3050999438613925,0.30509925,0.8853818,168,0
169,0.6786924591911173,0.6786918044090271,0.8135981559753418,0.3154891236948939,0.31548843,0.88404,169,0
170,0.683130548245439,0.6831297874450684,0.8157009482383728,0.3056360199441371,0.30563536,0.8859426,170,0
171,0.6838957550369691,0.6838951110839844,0.8174299001693726,0.3203511916488795,0.32035053,0.88191706,171,0
172,0.6505654517066813,0.6505648493766785,0.8192523121833801,0.3062469439074778,0.30624628,0.8846408,172,0
173,0.6649270225908155,0.6649262309074402,0.8206542134284973,0.3154081297942379,0.31540737,0.882618,173,0
174,0.692489643520284,0.6924887895584106,0.805186927318573,0.2980511325763335,0.2980503,0.8886463,174,0
175,0.6542473528763958,0.6542466878890991,0.8200934529304504,0.3202127475760108,0.3202121,0.8797741,175,0
176,0.6606017943409002,0.660601019859314,0.8156542181968689,0.2980502344589871,0.29804954,0.88884664,176,0
177,0.6412036018282453,0.6412028670310974,0.8212617039680481,0.2908707739226233,0.29087007,0.8902085,177,0
178,0.7025075732881778,0.702506959438324,0.8143925070762634,0.2822394297483393,0.28223866,0.8931926,178,0
179,0.6764005338365786,0.676399827003479,0.8196728825569153,0.2957608356616166,0.29576012,0.88958764,179,0
180,0.6533054419767077,0.6533045172691345,0.8221495151519775,0.3032046896187381,0.30320388,0.8874447,180,0
181,0.7430590837246904,0.743058443069458,0.8041588664054871,0.2954931197480683,0.29549238,0.88906693,181,0
182,0.6546853979948525,0.6546847820281982,0.8169158697128296,0.3666569698591591,0.36665618,0.8675973,182,0
183,0.655296854504915,0.6552962064743042,0.816074788570404,0.2926504143819877,0.29264966,0.8905289,183,0
184,0.6600869240047775,0.6600861549377441,0.8228504657745361,0.2949380519358782,0.29493734,0.8895676,184,0
185,0.6750679038618213,0.675067126750946,0.8162149786949158,0.288399983658309,0.2883993,0.8932927,185,0
186,0.6914260087726272,0.6914252042770386,0.814626157283783,0.2896570484481738,0.28965628,0.8916505,186,0
187,0.6641642060235282,0.6641634702682495,0.8218691349029541,0.3127212636602517,0.31272045,0.8837596,187,0
188,0.6717102110497305,0.6717095971107483,0.8233177661895752,0.280805070163973,0.28080422,0.89525545,188,0
189,0.6570400685461882,0.6570393443107605,0.8193457722663879,0.2866476415789217,0.28664687,0.89339286,189,0
190,0.6664636169638589,0.6664628386497498,0.8190653920173645,0.2863434998742741,0.28634274,0.8929723,190,0
191,0.6810687251625774,0.681067943572998,0.8204205632209778,0.2861888294318478,0.28618816,0.8926118,191,0
192,0.6572660109038665,0.657265305519104,0.8262616991996765,0.3044847223820939,0.3044839,0.88632315,192,0
193,0.6615279228442184,0.6615270972251892,0.8253738284111023,0.2754652697322666,0.2754646,0.8967776,193,0
194,0.6679000663311682,0.6678991913795471,0.8189252614974976,0.2906207889604963,0.29062,0.89169055,194,0
195,0.6667948834249906,0.6667941808700562,0.8254672884941101,0.2834656003765106,0.28346482,0.8932927,195,0
196,0.665750318108318,0.6657496094703674,0.8257009387016296,0.2830700013171853,0.28306928,0.8946947,196,0
197,0.7015046434758979,0.7015038132667542,0.8154672980308533,0.2838573587868063,0.28385657,0.89227134,197,0
198,0.7007227557841863,0.7007220387458801,0.815093457698822,0.2952186036627052,0.29521784,0.89076924,198,0
199,0.6887142460814146,0.6887133717536926,0.8181775808334351,0.3041673919330699,0.30416656,0.88780516,199,0
200,0.6846699420982432,0.6846691966056824,0.8246261477470398,0.2861662711971658,0.28616545,0.89293224,200,0
201,0.6993147874324122,0.6993140578269958,0.8204672932624817,0.2771535691655985,0.2771528,0.8967175,201,0
202,0.6910070129644091,0.6910062432289124,0.8230841159820557,0.27828885880897,0.27828804,0.8975186,202,0
203,0.6871029606489377,0.6871021389961243,0.82032710313797,0.2787178267784369,0.27871695,0.89593637,203,0
204,0.7674977932689346,0.7674967050552368,0.8026168346405029,0.2872148224991171,0.28721398,0.8936532,204,0
205,0.6927551581480793,0.6927542090415955,0.8216822147369385,0.2860586074019765,0.28605765,0.89437425,205,0
206,0.6941980586542147,0.6941970586776733,0.8236448764801025,0.2984744616543561,0.29847363,0.8889668,206,0
207,0.747004206069162,0.7470034956932068,0.8116822242736816,0.2721292646828793,0.27212843,0.8976788,207,0
208,0.6753880636268687,0.6753870844841003,0.827102780342102,0.313273867852712,0.31327307,0.8849212,208,0
209,0.6884418174930822,0.6884409785270691,0.8240187168121338,0.2821312094541232,0.28213045,0.8939737,209,0
210,0.6715519141928058,0.6715511083602905,0.8227102756500244,0.2757026487889227,0.2757018,0.89639705,210,0
211,0.6740199784252131,0.6740190982818604,0.827102780342102,0.2726934745518922,0.27269256,0.89892054,211,0
212,0.7273508400783361,0.7273500561714172,0.8165420293807983,0.2640533205754065,0.26405242,0.9015842,212,0
213,0.6905544363449667,0.6905534863471985,0.8250934481620789,0.266908707342449,0.2669078,0.9021049,213,0
214,0.7368031760242498,0.736802339553833,0.811495304107666,0.2757051569807501,0.27570435,0.89922094,214,0
215,0.7064234788618355,0.7064225673675537,0.8148130774497986,0.3031380710169959,0.30313724,0.8881857,215,0
216,0.6613707109478032,0.6613698601722717,0.8240654468536377,0.3199330448432233,0.3199321,0.88221747,216,0
217,0.6697504496797223,0.6697496771812439,0.8279906511306763,0.2640539365621661,0.26405302,0.9027658,217,0
218,0.6976793598683081,0.6976783871650696,0.8207476735115051,0.2685439656592583,0.26854295,0.9006629,218,0
219,0.6917095465526403,0.691708505153656,0.8213551640510559,0.2767538671537126,0.2767529,0.89765877,219,0
220,0.6889026811858204,0.6889018416404724,0.8252336382865906,0.2676745328132806,0.26767367,0.90132385,220,0
221,0.6771103866078029,0.6771095395088196,0.8232710361480713,0.270893869559526,0.2708929,0.89960146,221,0
222,0.6754435587820605,0.6754427552223206,0.8270093202590942,0.2730771718956611,0.27307627,0.89900064,222,0
223,0.6868778753057818,0.6868769526481628,0.8280841112136841,0.2645912164653344,0.26459032,0.9009433,223,0
224,0.686658139273385,0.686657190322876,0.8284579515457153,0.2679043087561941,0.26790342,0.9015041,224,0
225,0.695967783838789,0.6959667801856995,0.8249065279960632,0.2557729246597574,0.255772,0.90444815,225,0
226,0.7154991337963353,0.7154982686042786,0.8230373859405518,0.2573529563663501,0.25735193,0.9049088,226,0
227,0.6902984119130072,0.6902976632118225,0.8272897005081177,0.2691702182603884,0.26916927,0.8995414,227,0
228,0.7177664585648296,0.7177655100822449,0.8217756748199463,0.2617616908126867,0.2617607,0.90184456,228,0
229,0.7213982914095727,0.7213972806930542,0.8199065327644348,0.2766119956649994,0.27661097,0.89733833,229,0
230,0.700933080432571,0.7009322643280029,0.823925256729126,0.2752612572804904,0.27526048,0.89980173,230,0
231,0.7102824474049506,0.710281491279602,0.8233177661895752,0.264830861748338,0.26482996,0.90302616,231,0
232,0.7213037893259636,0.7213028073310852,0.8195326924324036,0.2570733968914958,0.25707257,0.9045683,232,0
233,0.695254493650989,0.6952534914016724,0.8249532580375671,0.2687733784086384,0.26877233,0.90138394,233,0
234,0.7075073315272822,0.7075064182281494,0.8261215090751648,0.2535576548487254,0.2535567,0.9051491,234,0
235,0.7064498605906406,0.706449031829834,0.8216822147369385,0.2675230476425309,0.2675221,0.90160424,235,0
236,0.7071239675094034,0.7071229815483093,0.823925256729126,0.2555011977410441,0.25550026,0.9066712,236,0
237,0.7111613990213269,0.7111603021621704,0.8277102708816528,0.2669220232245646,0.26692104,0.90258557,237,0
238,0.7067198800149365,0.706718921661377,0.8180841207504272,0.265910002106895,0.26590905,0.902185,238,0
239,0.7226405586706144,0.722639799118042,0.8196261525154114,0.274611925026395,0.2746109,0.8979792,239,0
240,0.6844981158336746,0.6844971179962158,0.8272429704666138,0.2944859620690673,0.2944851,0.8926719,240,0
241,0.7100330723111875,0.7100321650505066,0.8253270983695984,0.2573337408000121,0.25733274,0.9037071,241,0
242,0.6946741995856026,0.6946732401847839,0.8238785266876221,0.2571244196489279,0.25712344,0.905069,242,0
243,0.6969656640792562,0.696964681148529,0.8279906511306763,0.2665197921187579,0.26651886,0.902185,243,0
244,0.7270976162402429,0.727096676826477,0.8294859528541565,0.2536981229950446,0.25369722,0.9052893,244,0
245,0.7356094357232067,0.7356085181236267,0.819813072681427,0.2565423814158566,0.25654146,0.90576994,245,0
246,0.7457177871187156,0.7457167506217957,0.8154672980308533,0.259571979600408,0.25957096,0.9039675,246,0
247,0.6976243383639327,0.6976233124732971,0.825514018535614,0.2850360085551718,0.28503492,0.8966574,247,0
248,0.711061094319709,0.7110602855682373,0.8265420794487,0.2615031878289171,0.26150227,0.904328,248,0
249,0.7443993493998162,0.7443983554840088,0.8164018988609314,0.2647699507786776,0.264769,0.9023853,249,0
250,0.7210786611343099,0.7210776209831238,0.8196728825569153,0.2650588246100486,0.26505792,0.90256554,250,0
251,0.7163832323127818,0.7163822650909424,0.8275233507156372,0.2496354157046035,0.24963452,0.90721196,251,0
252,0.6868465658214604,0.6868456602096558,0.8244392275810242,0.2521767911427235,0.25217572,0.90773267,252,0
253,0.7220340726531554,0.7220331430435181,0.8235046863555908,0.256478913313555,0.25647792,0.9051291,253,0
254,0.7354283190219202,0.7354273200035095,0.8261215090751648,0.2476880587570276,0.24768709,0.909395,254,0
255,0.7163808251318531,0.7163797616958618,0.8231308460235596,0.2496210774301406,0.24961999,0.9082934,255,0
256,0.744927756897757,0.7449267506599426,0.8236916065216064,0.2534375942749444,0.25343663,0.90697163,256,0
257,0.7201097917556762,0.7201088666915894,0.8182710409164429,0.2713194943285392,0.27131855,0.9009633,257,0
258,0.7388260038322377,0.7388251423835754,0.8155140280723572,0.2528538594070478,0.2528528,0.9070117,258,0
259,0.70101783832657,0.701016902923584,0.825046718120575,0.2650320184999036,0.2650309,0.9022451,259,0
