,val_loss,val_mode_loss,val_purpose_loss,val_mode_crossentropy,val_mode_accuracy,val_purpose_crossentropy,val_purpose_accuracy,loss,mode_loss,purpose_loss,mode_crossentropy,mode_accuracy,purpose_crossentropy,purpose_accuracy,epoch,iteration
0,0.829134802127553,1.0701113939285278,0.7686181664466858,1.0705101490020752,0.5741121768951416,0.7687909603118896,0.7757943868637085,1.0927581773906607,1.2955542,1.0401077,1.2932322,0.5128477,1.04264,0.69614065,0,0
1,0.7819525006329902,1.022671103477478,0.7214813232421875,1.023092269897461,0.5921028256416321,0.7216675877571106,0.7839252352714539,0.8327928057947618,1.0867064,0.76938486,1.0875883,0.5642587,0.769094,0.77076364,1,0
2,0.7653192244511898,0.9735983610153198,0.7128699421882629,0.9741114377975464,0.6222429871559143,0.713121235370636,0.7814486026763916,0.7942902047776276,1.0314727,0.734336,1.0320859,0.5919569,0.7348411,0.7769522,2,0
3,0.7623851080475567,0.9566060900688172,0.7134788632392883,0.9570755958557128,0.6340654492378235,0.7137124538421631,0.7829439043998718,0.7628997733015169,0.9857921,0.70450443,0.9863848,0.6174721,0.70702875,0.78468287,3,0
4,0.7344499911771757,0.9692915081977844,0.67559814453125,0.9695817232131958,0.6302803754806519,0.6756671667098999,0.7891121506690979,0.7433574564411912,0.9386709,0.69794244,0.9407469,0.64198595,0.6940103,0.78772706,4,0
5,0.7133220370684829,0.8448031544685364,0.6800665259361267,0.8453100323677063,0.687990665435791,0.6803250312805176,0.7882710099220276,0.7251861342783386,0.90168834,0.6808154,0.903242,0.6606116,0.6806722,0.79027057,5,0
6,0.7491147889377915,0.83897465467453,0.726567268371582,0.8392336368560791,0.6860280632972717,0.7265850305557251,0.7803738117218018,0.7085934393889045,0.85567254,0.67005485,0.8557967,0.67891693,0.67179245,0.79183275,6,0
7,0.6764816457757326,0.7435207366943359,0.6594700813293457,0.7437170147895813,0.7332710027694702,0.659672737121582,0.7907009124755859,0.6993657481947089,0.81791276,0.6698526,0.8196086,0.6962007,0.669305,0.7921732,7,0
8,0.6660569815100911,0.7317774295806885,0.6494038701057434,0.7318920493125916,0.7375233769416809,0.6495981216430664,0.7951402068138123,0.684691763278019,0.7881212,0.6586687,0.7869826,0.71011996,0.659119,0.79345495,8,0
9,0.6534374179349881,0.688379168510437,0.6444962620735168,0.6886540055274963,0.7542990446090698,0.6446332335472107,0.7972429990768433,0.667932016765574,0.7462822,0.64985245,0.7484929,0.72878575,0.6477916,0.7968797,9,0
10,0.6435724795644528,0.671710193157196,0.6363725066184998,0.6717873811721802,0.7621495127677917,0.6365188956260681,0.8000467419624329,0.6607058152270817,0.7239776,0.64641595,0.7235201,0.73936033,0.6450021,0.7971801,10,0
11,0.6429792952983179,0.6830916404724121,0.6327905654907227,0.6830325722694397,0.7458878755569458,0.6329658031463623,0.8007476925849915,0.65623144794061,0.7030116,0.6444723,0.7034312,0.74831265,0.6444313,0.7975206,11,0
12,0.6721345450053705,0.8070080280303955,0.6383043527603149,0.8070297837257385,0.6994859576225281,0.6384106278419495,0.7993925213813782,0.6515997323494036,0.68977207,0.6439124,0.6895986,0.75257856,0.6421,0.797841,12,0
13,0.652339097517673,0.6891464591026306,0.6430628299713135,0.6892116069793701,0.7494392395019531,0.643121063709259,0.8009345531463623,0.6469415063966042,0.692124,0.6362294,0.6903178,0.7526186,0.6360974,0.80122566,13,0
14,0.6382122599744351,0.638882040977478,0.6378649473190308,0.6388511061668396,0.7732710242271423,0.6380525231361389,0.8020093441009521,0.638368417387605,0.66438997,0.6307767,0.6657236,0.76068974,0.63152957,0.802908,14,0
15,0.6619041257261116,0.7239856719970703,0.6462744474411011,0.724121630191803,0.7344859838485718,0.6463496685028076,0.7972429990768433,0.6339269897979365,0.65569884,0.63032097,0.65628445,0.7662975,0.62833756,0.80226713,15,0
16,0.6325252676010131,0.6216719746589661,0.6351433992385864,0.621541440486908,0.7835981249809265,0.6352712512016296,0.8002336621284485,0.6316044888216873,0.65245396,0.62876666,0.65080297,0.7677395,0.62680465,0.8028479,16,0
17,0.6420786800117136,0.6345098614692688,0.6438754200935364,0.634350061416626,0.7743458151817322,0.6440107226371765,0.7998598217964172,0.6317073083392313,0.6504345,0.6306191,0.6466793,0.7692015,0.62796426,0.80146605,17,0
18,0.6239416680380563,0.6204400062561035,0.6246848106384277,0.6203762888908386,0.7826635241508484,0.6248328685760498,0.8037382960319519,0.6297251039590744,0.6482998,0.6234882,0.6487275,0.76785964,0.62497455,0.8025475,18,0
