,val_loss,val_mode_loss,val_purpose_loss,val_mode_crossentropy,val_mode_accuracy,val_purpose_crossentropy,val_purpose_accuracy,loss,mode_loss,purpose_loss,mode_crossentropy,mode_accuracy,purpose_crossentropy,purpose_accuracy,epoch,iteration
0,0.8005458061048918,1.1112169027328491,0.7844184041023254,1.1110998392105105,0.5554673075675964,0.7842007875442505,0.7710747718811035,1.040675628846843,1.4657054,1.0153779,1.4678133,0.4810038,1.0181949,0.70345074,0,0
1,0.831320861433154,1.0612549781799316,0.8190709948539734,1.061123967170715,0.5775700807571411,0.8192259669303894,0.7564018964767456,0.7999753666125575,1.130675,0.78560233,1.1300864,0.54593337,0.7826014,0.76653785,1,0
2,0.7358640800012606,1.0563929080963137,0.7190252542495728,1.0560961961746216,0.573925256729126,0.7190098762512207,0.7858878374099731,0.7656380330627407,1.0838034,0.7487457,1.0826896,0.5653802,0.7489511,0.7736276,2,0
3,0.7077982988981443,1.0340826511383057,0.6908204555511475,1.033785104751587,0.5884112119674683,0.6906410455703735,0.794766366481781,0.7344156155367836,1.0560265,0.7181148,1.0557628,0.5786385,0.7175027,0.7807975,3,0
4,0.7301246202549088,1.0103840827941897,0.7154405117034912,1.0100699663162231,0.5983177423477173,0.7153908014297485,0.7710747718811035,0.7161537831400849,1.0335999,0.70051074,1.0340474,0.5893333,0.69942254,0.7844025,4,0
5,0.671660894278054,0.9804896116256714,0.6553946733474731,0.9804417490959167,0.615093469619751,0.6554092168807983,0.7990654110908508,0.7064576314833151,1.0196863,0.6906949,1.0205766,0.5931786,0.68992484,0.7879073,5,0
6,0.6904400896803241,0.96802020072937,0.6758096814155579,0.9678199887275696,0.6236448884010315,0.6758410930633545,0.7875233888626099,0.6921197189946375,1.001001,0.6797122,1.0011071,0.60487473,0.6758571,0.791272,6,0
7,0.6700036491189048,0.9677368998527528,0.6542899012565613,0.9675665497779846,0.6235046982765198,0.6543424129486084,0.799485981464386,0.6840519592199074,0.9884058,0.6680569,0.9883601,0.60815924,0.66803586,0.7908714,7,0
8,0.6550291680398388,0.936915636062622,0.6401536464691162,0.9368108510971068,0.6394392251968384,0.6401986479759216,0.8006075024604797,0.6778179486730289,0.97372997,0.6617277,0.9756,0.61975527,0.66214526,0.7929943,8,0
9,0.6611321879547333,0.9028270244598388,0.6483235359191895,0.9029000997543336,0.6615420579910278,0.6484074592590332,0.7987850308418274,0.6691505167474304,0.95047396,0.6551671,0.9521489,0.6335543,0.65425557,0.7952975,9,0
10,0.676132562784391,0.9014407396316528,0.6641076803207397,0.9014542698860168,0.655280351638794,0.6642734408378601,0.7950000166893005,0.6651154069691751,0.9207351,0.65315634,0.92036587,0.64845484,0.65168124,0.79541767,10,0
11,0.6827493098963087,0.8503164649009705,0.6740223169326782,0.8503869771957397,0.6849532723426819,0.6739262342453003,0.7945794463157654,0.6622873619445008,0.908599,0.6513142,0.9085919,0.6539024,0.6493238,0.794196,11,0
12,0.661597001173786,0.8305972814559937,0.6525017023086548,0.8304928541183472,0.6979906558990479,0.6527076959609985,0.7954205870628357,0.6554234476816322,0.8722486,0.6445315,0.8726295,0.6710861,0.64399153,0.79786104,12,0
13,0.636733437275218,0.7965264320373535,0.628244161605835,0.7963994145393372,0.7114018797874451,0.6283299326896667,0.804205596446991,0.6504540298643592,0.84431785,0.6411062,0.84506035,0.68460476,0.6402116,0.7996435,13,0
14,0.6279626400225631,0.7665949463844299,0.6205092668533325,0.766636073589325,0.7222430109977722,0.6206640005111694,0.8072429895401001,0.6459810794049206,0.8265053,0.6351914,0.82782394,0.6922954,0.63641053,0.80024433,14,0
15,0.6780062869776076,0.7735369801521301,0.6727350950241089,0.7734914422035217,0.718224287033081,0.672980785369873,0.7909345626831055,0.6390145709053786,0.7915184,0.6322918,0.791638,0.7096994,0.6309818,0.8010454,15,0
16,0.6954944241158316,0.7315384745597839,0.6935431957244873,0.7314240336418152,0.7334579229354858,0.6936033368110657,0.7886448502540588,0.6427489471154779,0.781614,0.6353625,0.78187835,0.71352464,0.6354261,0.7996836,16,0
17,0.6342016362252636,0.7231611609458923,0.629409909248352,0.7231752276420593,0.7450934648513794,0.6295188069343567,0.8039719462394714,0.6420924471244083,0.77132213,0.6343815,0.7714973,0.7184314,0.6352815,0.79982376,17,0
18,0.6275365474513758,0.7508383989334106,0.6209684610366821,0.7506965398788452,0.7264018654823303,0.6210544109344482,0.8059346079826355,0.6315875672360085,0.743381,0.62799954,0.7450326,0.7291062,0.6256165,0.802187,18,0
19,0.6221588893471477,0.6960697770118713,0.6182633638381958,0.6959354877471924,0.7499065399169922,0.6182758808135986,0.8073831796646118,0.6293674610492949,0.7424757,0.6233331,0.7425582,0.7302878,0.6234099,0.80330855,19,0
20,0.6287685435509013,0.6965734362602234,0.6252036094665527,0.6965019106864929,0.7508411407470703,0.6252034902572632,0.8083645105361938,0.6237187807955119,0.7300273,0.6161791,0.7307043,0.736236,0.61808795,0.80308825,20,0
21,0.6714128765435976,0.7223254442214966,0.6686976552009583,0.7223759293556213,0.7371962666511536,0.6687306761741638,0.7970560789108276,0.621738247920008,0.7129783,0.61530775,0.7125699,0.7439867,0.61695755,0.8035489,21,0
22,0.6254840835455422,0.6748537421226501,0.6228317618370056,0.6748158931732178,0.7570560574531555,0.6228876113891602,0.8069626092910767,0.6224510842502154,0.71053076,0.61819124,0.71177334,0.7429252,0.6177498,0.805091,22,0
23,0.6233397965342085,0.6734058856964111,0.6207077503204346,0.6734199523925781,0.7585046887397766,0.620703935623169,0.806775689125061,0.6219380212025674,0.7053833,0.6168619,0.7070407,0.7445475,0.6174589,0.8046304,23,0
24,0.6232207685319062,0.6895338892936707,0.6196718811988831,0.6896267533302307,0.7545326948165894,0.61972576379776,0.8055607676506042,0.6147780248282041,0.7053235,0.6074353,0.7045954,0.7443472,0.6100508,0.8052312,24,0
25,0.6178464525882329,0.6699889302253723,0.615125298500061,0.6701586246490479,0.7622429728507996,0.6150931119918823,0.8062616586685181,0.6113190949339193,0.6974324,0.60689497,0.6933184,0.7505758,0.60700357,0.80555165,25,0
26,0.636227203774675,0.6823402047157288,0.6338669061660767,0.682374119758606,0.7566354870796204,0.6337983012199402,0.8031775951385498,0.6136743613376067,0.6993134,0.6083377,0.69808424,0.7499149,0.60923165,0.8058921,26,0
27,0.6198396256928131,0.6647576093673706,0.6173461675643921,0.6649993658065796,0.764626145362854,0.6174628138542175,0.8076168298721313,0.6104308525984651,0.6911745,0.60641825,0.6904237,0.75351983,0.60622066,0.8060123,27,0
28,0.6397449951305567,0.6594587564468384,0.6388089656829834,0.6595827341079712,0.7640654444694519,0.6387007832527161,0.802056074142456,0.6101243168641458,0.6881562,0.60575366,0.68732595,0.75249845,0.60606104,0.8062326,28,0
29,0.6182514126055708,0.6668139696121216,0.6156969666481018,0.6670418977737427,0.7653738260269165,0.6156834959983826,0.8071962594985962,0.6060443061069366,0.6807482,0.6015166,0.6810131,0.7542008,0.60209864,0.8075945,29,0
30,0.6358270002079901,0.6713816523551941,0.6339583396911621,0.6714724898338318,0.7595794200897217,0.6339507699012756,0.8009345531463623,0.6020624843774639,0.6790563,0.59793943,0.6779378,0.75874704,0.598069,0.8081152,30,0
31,0.6155285226296041,0.6553212404251099,0.6133295893669128,0.6554731130599976,0.7697663307189941,0.6134262084960938,0.8080841302871704,0.6060469892539329,0.6814203,0.60012597,0.68177515,0.7559432,0.6020613,0.8072941,31,0
