,val_loss,val_mode_loss,val_purpose_loss,val_mode_crossentropy,val_mode_accuracy,val_purpose_crossentropy,val_purpose_accuracy,loss,mode_loss,purpose_loss,mode_crossentropy,mode_accuracy,purpose_crossentropy,purpose_accuracy,epoch,iteration
0,0.814282659481619,1.1151037216186523,0.7803047895431519,1.1145724058151243,0.5583645105361938,0.780917227268219,0.7721495032310486,1.1752124787682905,1.5587733,1.1283401,1.5571426,0.48054314,1.1327751,0.6863472,0,0
1,0.7871486449018817,1.0820059776306152,0.7538313269615173,1.081628918647766,0.5619626045227051,0.7544286251068115,0.7687850594520569,0.8339728725319171,1.1470255,0.7992997,1.1453122,0.537702,0.7993794,0.7632533,1,0
2,0.7397674204478754,1.0341962575912476,0.7066974639892578,1.0336942672729492,0.5956541895866394,0.7071088552474976,0.7860747575759888,0.788405721543947,1.0868967,0.75414246,1.082085,0.56407845,0.7557746,0.7737277,2,0
3,0.7294142884405974,0.9870737195014954,0.700527548789978,0.9864442944526672,0.6157009601593018,0.700855553150177,0.7846729159355164,0.7545531342700501,1.0469929,0.7229629,1.0447671,0.5838057,0.72230715,0.7800164,3,0
4,0.705282411508471,0.9835563898086548,0.6740096807479858,0.9827699065208436,0.614112138748169,0.6744504570960999,0.7897196412086487,0.7379619898993955,1.0166601,0.7047949,1.0181261,0.59452045,0.7068327,0.78430235,4,0
5,0.69555246633904,0.9329821467399596,0.6689339876174927,0.932384729385376,0.6408878564834595,0.6692378520965576,0.7923364639282227,0.7186651458972966,0.9859271,0.6872268,0.9872389,0.6108029,0.68882364,0.7889488,5,0
6,0.7007083967244514,0.9065151214599608,0.6774371862411499,0.9059771299362184,0.6603270769119263,0.6779006123542786,0.7922430038452148,0.708567782708572,0.9600743,0.6789807,0.9613212,0.6276662,0.6804842,0.78987,6,0
7,0.7639401165124412,1.0065046548843384,0.7367280125617981,1.005823016166687,0.599439263343811,0.7370643615722656,0.7726168036460876,0.6936945701876909,0.9340685,0.6700935,0.93367034,0.6437083,0.6670305,0.7935751,7,0
8,0.6746313298082798,0.8498281836509705,0.6549805402755737,0.8490194082260132,0.6840654015541077,0.6552548408508301,0.7943925261497498,0.6912417394506903,0.9159725,0.66509455,0.9165773,0.65175945,0.6662045,0.7923935,8,0
9,0.66934251517893,0.8641331195831299,0.6474608182907104,0.8637137413024902,0.6773364543914795,0.6477459073066711,0.7982242703437805,0.6747011540875826,0.8722737,0.65360665,0.8715981,0.672468,0.65282375,0.7961987,9,0
10,0.6681860219429586,0.7827070355415344,0.655251145362854,0.7818940877914429,0.7126635313034058,0.6555516123771667,0.7957009077072144,0.6704611746458037,0.8448665,0.6510371,0.8466635,0.6824618,0.6508832,0.79667944,10,0
11,0.6664213039496235,0.7514280676841736,0.6567093729972839,0.7507409453392029,0.7271495461463928,0.6570525765419006,0.7967289686203003,0.6676429508612465,0.82597554,0.65126693,0.82614446,0.6915744,0.6500316,0.79778093,11,0
12,0.6591035321048487,0.7874034643173218,0.6445149183273315,0.7863877415657043,0.7059345841407776,0.6449608206748962,0.7971962690353394,0.6561552277505391,0.799338,0.6396468,0.79987,0.7040316,0.64018697,0.80070496,12,0
13,0.6641273408961074,0.7416558861732483,0.6553105711936951,0.7407656311988831,0.730140209197998,0.6556118130683899,0.7940186858177185,0.6503461177756729,0.79131234,0.6359251,0.7918486,0.7073161,0.63462377,0.80070496,13,0
14,0.6487567113047449,0.7337166666984558,0.6389980316162109,0.7330929636955261,0.7337850332260132,0.6393859386444092,0.7971028089523315,0.6504534337641931,0.78287256,0.6370314,0.7835444,0.7116621,0.6356653,0.8006849,14,0
15,0.638105189310056,0.7030898332595825,0.630592942237854,0.7023249268531799,0.747383177280426,0.6309696435928345,0.7999065518379211,0.6468582177756176,0.7561412,0.63383,0.75746125,0.7227574,0.6345688,0.80146605,15,0
16,0.655582192100097,0.7114903330802917,0.6490326523780823,0.7107850313186646,0.741168200969696,0.649448573589325,0.7975233793258667,0.638960087351394,0.7388461,0.6293208,0.73863673,0.7307484,0.627885,0.8028279,16,0
17,0.6385097378659471,0.7101470232009888,0.6303229331970215,0.7089985013008118,0.7453271150588989,0.6306774616241455,0.8016822338104248,0.6409575553624238,0.7443255,0.6314911,0.74278444,0.7265226,0.6296434,0.802908,17,0
18,0.6375403648224947,0.6988945603370667,0.6305122971534729,0.6982687711715698,0.7484579682350159,0.6307930946350098,0.800000011920929,0.6358054290624826,0.7257559,0.6247808,0.7257761,0.7344736,0.6258087,0.80264765,18,0
19,0.630632576385391,0.6797493100166321,0.6249914765357971,0.678723931312561,0.7554672956466675,0.6252890825271606,0.8015420436859131,0.6301560189669486,0.71416134,0.6225986,0.71469176,0.7381787,0.62076306,0.80374914,19,0
20,0.6419375408252823,0.6969412565231323,0.6356304287910461,0.6959472298622131,0.750514030456543,0.6359363794326782,0.7979439496994019,0.6270225007746608,0.6933927,0.61881846,0.69440514,0.74859303,0.6195352,0.8045503,20,0
21,0.6319453164795849,0.6671979427337646,0.6278665065765381,0.666132926940918,0.7625700831413269,0.6281466484069824,0.8027570247650146,0.622903746200929,0.6951585,0.6156444,0.6972225,0.7464101,0.61464584,0.8063728,21,0
22,0.6309039128160923,0.6946057081222534,0.6235427856445312,0.6936030983924866,0.7536448836326599,0.6239374876022339,0.8044392466545105,0.6195326770751739,0.6862183,0.61218625,0.68425167,0.7545413,0.61234164,0.8071138,22,0
23,0.6390933491359247,0.6974859237670898,0.6323563456535339,0.6963481307029724,0.7492055892944336,0.6327316164970398,0.8033177852630615,0.6188259243819513,0.68020785,0.61220235,0.68041176,0.75518215,0.6119829,0.8054515,23,0
24,0.6743109195477495,0.6434543132781982,0.6774789094924927,0.6422932147979736,0.7730373740196228,0.6778684258460999,0.7776167988777161,0.6185354570456617,0.6793884,0.610157,0.67808855,0.7552222,0.61191845,0.80647296,24,0
25,0.6358702868835948,0.6814616322517395,0.630565345287323,0.6804203987121582,0.7563084363937378,0.6309200525283813,0.8001869320869446,0.6156406531261153,0.66435844,0.6116238,0.66525924,0.7611904,0.61012733,0.8068535,25,0
26,0.6516962882737133,0.641513466835022,0.6526077389717102,0.6404095888137817,0.7764018774032593,0.6529502868652344,0.7946261763572693,0.6143849208795512,0.6629682,0.60698956,0.6636891,0.762332,0.60890675,0.80727404,26,0
27,0.6421311271524875,0.6397480368614197,0.6422616243362427,0.6385851502418518,0.7771028280258179,0.6425251364707947,0.8011214733123779,0.609543722504233,0.6497408,0.6063027,0.65167177,0.7675392,0.60486305,0.8077747,27,0
28,0.6263231576491739,0.6497952342033386,0.62346351146698,0.6484606862068176,0.7752336263656616,0.6238634586334229,0.8040186762809753,0.6097448560687371,0.65032977,0.60697955,0.65164286,0.7684805,0.6050894,0.8077547,28,0
29,0.6304519271182123,0.6457496881484985,0.6285672187805176,0.644469678401947,0.7762616872787476,0.6288942694664001,0.80210280418396,0.6058078179962323,0.65059155,0.6008073,0.6485067,0.76801986,0.60106343,0.80763453,29,0
30,0.6249699318520376,0.6316906809806824,0.624022364616394,0.6304302215576172,0.778644859790802,0.6243631839752197,0.8044859766960144,0.6061093454458275,0.6459378,0.6000968,0.64704263,0.7684404,0.60156083,0.8085758,30,0
31,0.6285877795085729,0.6187810301780701,0.6295294761657715,0.6175452470779419,0.7814018726348877,0.6298144459724426,0.8010280132293701,0.599623625764349,0.63653076,0.59434974,0.63873464,0.77422845,0.5952778,0.80929685,31,0
32,0.6425571993578261,0.6263799667358398,0.6440808176994324,0.6250959634780884,0.7839252352714539,0.644497275352478,0.8013083934783936,0.5999486932137401,0.63401103,0.59870297,0.6341695,0.7728866,0.5961464,0.8097775,32,0
33,0.6295727918749657,0.6436365842819214,0.6277837157249451,0.6424116492271423,0.7747196555137634,0.6281462907791138,0.8050467371940613,0.6001569645762126,0.63171387,0.5964741,0.63246024,0.77236587,0.59656763,0.8083355,33,0
34,0.6262326698659736,0.6222552061080933,0.6265522837638855,0.6210974454879761,0.781261682510376,0.6268031597137451,0.8043925166130066,0.5963805145096759,0.62940246,0.59320647,0.6299992,0.77444875,0.5926449,0.81085896,34,0
35,0.630691064763292,0.6187708973884583,0.6318159103393555,0.6173840165138245,0.7848131060600281,0.6321694850921631,0.8035513758659363,0.5972267124633333,0.6271721,0.5939524,0.6278017,0.77494943,0.59382963,0.81083894,35,0
36,0.6332404424542578,0.62382972240448,0.6341214776039124,0.622542142868042,0.7816822528839111,0.6344290375709534,0.8016822338104248,0.5935837355848236,0.61956745,0.59274757,0.6213065,0.7771124,0.5905034,0.810879,36,0
37,0.6280538807405489,0.6193844079971313,0.6287597417831421,0.618091344833374,0.7851402163505554,0.6291605830192566,0.8041121363639832,0.5914269540723704,0.6209954,0.58690673,0.6215812,0.7765917,0.5880764,0.81017804,37,0
38,0.6333503267475378,0.6195242404937744,0.6348069310188293,0.6183412671089172,0.7821495532989502,0.6350179314613342,0.8012616634368896,0.5858750803819995,0.6158331,0.5826057,0.61444163,0.78167874,0.582701,0.8118604,38,0
39,0.6340826991562531,0.6330561637878418,0.6337882280349731,0.6316273808479309,0.7772897481918335,0.6343554854393005,0.8030374050140381,0.584941796366799,0.6139457,0.58049834,0.6136623,0.78105783,0.58175045,0.81330234,39,0
40,0.6273759890048304,0.6189627051353455,0.6280106902122498,0.6178115606307983,0.7851868867874146,0.6284387111663818,0.8006542325019836,0.587466042115695,0.61373377,0.5852082,0.61194634,0.7817789,0.58474606,0.81250125,40,0
41,0.6417114447656079,0.6206654906272888,0.6440294981002808,0.6192845702171326,0.7846729159355164,0.6442031264305115,0.7973364591598511,0.5814246575124383,0.6151922,0.5771928,0.61666816,0.78009653,0.57750887,0.8135026,41,0
42,0.6449497675895691,0.6190983653068542,0.6477084159851074,0.6175386905670166,0.7833177447319031,0.6479952931404114,0.79588782787323,0.5849187984904131,0.6099623,0.5798096,0.6105154,0.78183895,0.5820748,0.8121007,42,0
43,0.639987884771044,0.6381972432136536,0.6400601267814636,0.6372570395469666,0.7764953374862671,0.6402910947799683,0.8006075024604797,0.5749251466076664,0.60341495,0.57225794,0.60299796,0.7846428,0.5718061,0.8146843,43,0
44,0.6445319103748999,0.6229215264320374,0.6467882990837097,0.6217148900032043,0.7853270769119263,0.6470671892166138,0.8008878231048584,0.5775359930827104,0.6039612,0.5730775,0.6049301,0.7847029,0.5744921,0.8141235,44,0
45,0.6356334540331475,0.6057740449905396,0.639022171497345,0.6045571565628052,0.7920560836791992,0.639086127281189,0.796869158744812,0.5714170250517375,0.5979596,0.5678222,0.5988923,0.78720635,0.56836396,0.8150648,45,0
46,0.6366745954584853,0.6127639412879944,0.6390631794929504,0.6114787459373474,0.7871962785720825,0.6394741535186768,0.7985981106758118,0.5713405967945305,0.5951657,0.56964636,0.59506977,0.78734654,0.56870395,0.8165869,46,0
47,0.6405401982993723,0.6031233072280884,0.6444445848464966,0.6020084619522095,0.792149543762207,0.6448213458061218,0.8051401972770691,0.5712592386258257,0.5955858,0.5724446,0.5972236,0.78512347,0.5683741,0.8158058,47,0
48,0.6315287239752083,0.6127821803092957,0.6333948969841003,0.6117972731590271,0.7904672622680664,0.6337209939956665,0.8031775951385498,0.5731607681604631,0.6004379,0.56818676,0.60151356,0.7861849,0.5700103,0.8159059,48,0
49,0.636124996715617,0.6204082369804382,0.6376388072967529,0.6191584467887878,0.7842523455619812,0.6380099654197693,0.7987850308418274,0.5642737562933924,0.5921702,0.56015456,0.59045,0.7886483,0.5613651,0.8169274,49,0
50,0.6281393630482326,0.6172513365745544,0.629263699054718,0.6160497665405273,0.785981297492981,0.6294823884963989,0.8040186762809753,0.5638510420071208,0.5905172,0.56126946,0.591536,0.7883279,0.56077474,0.8176884,50,0
51,0.6339329543069144,0.6160557270050049,0.6356989741325378,0.6146806478500366,0.7862616777420044,0.6360719799995422,0.8037382960319519,0.564342253773659,0.5914465,0.55956346,0.58977413,0.78892875,0.5615163,0.8169274,51,0
52,0.6564552737842096,0.6249517798423767,0.6597732901573181,0.6238057017326355,0.7826635241508484,0.6600829362869263,0.7936915755271912,0.5611310465088359,0.58928114,0.5609011,0.5890215,0.7899101,0.55803204,0.8160261,52,0
53,0.6422056329807388,0.6157580614089966,0.6448901891708374,0.6143980026245117,0.7860747575759888,0.6452953219413757,0.7982710003852844,0.5645755964832383,0.5924821,0.5639223,0.59066355,0.78736657,0.5616768,0.81770843,53,0
54,0.6534435151224939,0.6162969470024109,0.657145619392395,0.6151087284088135,0.7854205369949341,0.6577028632164001,0.8029439449310303,0.5539615174368944,0.58091986,0.54942244,0.57916474,0.7908113,0.5511611,0.81981134,54,0
55,0.6387253522204461,0.6074120402336121,0.6421345472335815,0.6060377955436707,0.7899065613746643,0.6423569917678833,0.7991588711738586,0.5501548699354634,0.5732892,0.547706,0.5746477,0.7938756,0.54743344,0.8208928,55,0
56,0.6407030957881535,0.6425862312316895,0.6401722431182861,0.6414708495140076,0.773457944393158,0.6406176090240479,0.8033645153045654,0.5501492794880878,0.5769361,0.54568523,0.57850367,0.79019046,0.5469985,0.8204522,56,0
57,0.6448665367777102,0.6071861386299133,0.6489381790161133,0.6058827042579651,0.7917757034301758,0.6491977572441101,0.7983644604682922,0.5471307738746397,0.5722803,0.54197264,0.5723356,0.79295427,0.54433006,0.8212934,57,0
58,0.6371804737599096,0.6216605305671692,0.6389773488044739,0.6202866435050964,0.7840654253959656,0.6390572786331177,0.8017756938934326,0.5464215758043512,0.56715703,0.54390776,0.5690442,0.79563797,0.5439078,0.8215137,58,0
59,0.6428604605264753,0.6029762625694275,0.6472079157829285,0.601555585861206,0.7910747528076172,0.6474497318267822,0.8027102947235107,0.5479979959439526,0.57249236,0.54446834,0.57370543,0.79315454,0.5451413,0.8199115,59,0
60,0.6548978889099906,0.6381937861442566,0.6564971208572388,0.6364521384239197,0.7833177447319031,0.6569470763206482,0.7984579205513,0.5465633677957829,0.5674537,0.54443944,0.5683273,0.7947167,0.5441448,0.82063246,60,0
61,0.6478492185779821,0.6234506964683533,0.6503980159759521,0.6220989227294922,0.7867757081985474,0.6507100462913513,0.8027570247650146,0.5406052664488441,0.5635419,0.5371258,0.56398666,0.7965793,0.53800714,0.82243496,61,0
